crashId,OnStreet,AtStreet,address,City,State,Country
0060064675,CST FORUM,CST MILLS,Columbia,Missouri,United States
0060064685,CST WORLEY ST,CST CLINKSCLALES RD,Columbia,Missouri,United States
0060064873,CST GARTH AVE,IS 70,Columbia,Missouri,United States
0060064877,CST WALNUT,CST TENTH,Columbia,Missouri,United States
0060057248,CST SINCLAIR RD,CST MUIRFIELD DR,Columbia,Missouri,United States
0060073055,CRD EASLEY RIVER RD,CRD DOTHAGE,Columbia,Missouri,United States
0060068316,CST DERBY RIDGE DR,CST AVATAR CT,Columbia,Missouri,United States
0060068310,CST SEXTON RD,LP 70 W,Columbia,Missouri,United States
0060076648,CST ROLLINS ST,CST HITT ST S,Columbia,Missouri,United States
0060068325,CST ROCK QUARRY RD,CST ROLLING ROCK DR,Columbia,Missouri,United States
0060077968,CST NOBLE CT,CST GARTH AVE,Columbia,Missouri,United States
0060077982,CST SEVENTH ST,CST NEBRASKA,Columbia,Missouri,United States
0060077984,CST CREASY SPRINGS RD,CST PROCTOR DR,Columbia,Missouri,United States
0060077973,CST FOURTH ST,CST PECAN ST,Columbia,Missouri,United States
0060080363,CST FOURTH AVE,CST KING AVE,Columbia,Missouri,United States
0060064663,CST ST CHARLES RD,CST RICHLAND,Columbia,Missouri,United States
0060064688,CST FORUM BLVD,CST KATY LN,Columbia,Missouri,United States
0060081637,CST DUNDEE DR,CST BROADWAY,Columbia,Missouri,United States
0060081641,CST PARKER ST,CST GARNET ST,Columbia,Missouri,United States
0060081655,CST JOHN GARRY DR,CST CEDAR LAKE DR,Columbia,Missouri,United States
0060081079,CST MCBAINE,CST LYNN,Columbia,Missouri,United States
0060081688,CST TROPICAL,CST CONGO,Columbia,Missouri,United States
0060073681,CRD BROWN SCHOOL RD,CRD CLEARVIEW RD,Columbia,Missouri,United States
0060071537,CRD YEAGER RD,CRD DRISKEL RD,Columbia,Missouri,United States
0060081638,CST BLUE RIDGE RD,CST DEER RUN RD,Columbia,Missouri,United States
0060081644,CST NIFONG,CST WOODRAIL ON THE GREEN,Columbia,Missouri,United States
0060081708,CST BERNADETTE,CST WORLEY,Columbia,Missouri,United States
0060083503,CRD OAKLAND GRAVEL RD,CST VANDIVER,Columbia,Missouri,United States
0060077980,CRD BROWN SCHOOL RD,CST PROVIDENCE RD N,Columbia,Missouri,United States
0060077996,CST CEDAR LAKE DR,CST JOHN GARRY DR,Columbia,Missouri,United States
0060080355,CST GRAND AVE,CST THIRD AVE,Columbia,Missouri,United States
0060080358,CST RISEN STAR CT,DEAD END,Columbia,Missouri,United States
0060086645,CST WILLIAMS ST,UNKNOWN,Columbia,Missouri,United States
0060086696,CST THIRD AVE,CST GRAND AVE,Columbia,Missouri,United States
0060081653,CRD SINCLAIR RD,CRD MUIRFIELD DR,Columbia,Missouri,United States
0060082114,CRD SHARON,CRD LISA DR,Columbia,Missouri,United States
0060086642,CST ST CHARLES RD,CST FREEDOM,Columbia,Missouri,United States
0060086663,CST BUTTONWOOD DR,CST COOPER DR,Columbia,Missouri,United States
0060086604,CST HIGHLANDS CT,CST BENTPATH DR,Columbia,Missouri,United States
0060087384,PVT CHAMPIONS DR,MO 740 E,Columbia,Missouri,United States
0060087383,CST 6TH ST,CST STEWART RD E,Columbia,Missouri,United States
0060081686,CST TRIMBLE,CST BROADWAY,Columbia,Missouri,United States
0060088795,CST BINGHAM RD,UNKNOWN,Columbia,Missouri,United States
0060088816,CST GREENBRIAR DR,CST GRAPEVINE CT,Columbia,Missouri,United States
0060088840,CST SINCLAIR,CST BELLINGHAM,Columbia,Missouri,United States
0060088825,CST SEVENTH ST,CST WILKES BLVD,Columbia,Missouri,United States
0060088828,CST TEXAS,CST CREASY SPRINGS,Columbia,Missouri,United States
0060093955,CRD PECOS AVE,PP PECOS AVE,Columbia,Missouri,United States
0060078002,CST FAIRVIEW,CST BERNADETTE,Columbia,Missouri,United States
0060091993,CST ROGERS ST,CST EIGHTH ST,Columbia,Missouri,United States
0060085407,CST OAKLAND GRAVEL,CST BLUE RIDGE,Columbia,Missouri,United States
0060086636,CST SEVENTH ST,CST HICKMAN,Columbia,Missouri,United States
0060086851,CST RICHMOND AVE,CST ROLLINS ST,Columbia,Missouri,United States
0060086674,CST WACO RD,RT B,Columbia,Missouri,United States
0060097132,CST CHERRY ST,CST 8TH ST,Columbia,Missouri,United States
0060094600,CST SMILEY LN,CST DERBY RIDGE,Columbia,Missouri,United States
0060094605,CST EMERALD CT,CST MISTY GLEN S,Columbia,Missouri,United States
0060080366,CST FAIRVIEW RD,UNKNOWN,Columbia,Missouri,United States
0060098379,CST THIRD AVE,CST GARTH AVE N,Columbia,Missouri,United States
0060088787,CST ROCK QUARRY,CST ROLLING ROCK,Columbia,Missouri,United States
0060088818,CST ROGERS,CST EIGHTH,Columbia,Missouri,United States
0060088839,CST ASPEN RIDGE DR,CST SNOW MASS,Columbia,Missouri,United States
0060096709,CST BROWN STATION RD,CST JENNE,Columbia,Missouri,United States
0060081639,CST CROWN PT,CST ORCHARD LN,Columbia,Missouri,United States
0060089657,CST BURNAM AVE,CST CURTIS AVE,Columbia,Missouri,United States
0060098325,CST FORUM BLVD,CST MILLS DR,Columbia,Missouri,United States
0060090295,CRD WEST WAY,CRD SOUTHWEST WAY,Columbia,Missouri,United States
0060068318,CST WILKES BLVD,CST FAY ST,Columbia,Missouri,United States
0060101587,PVT MONK DR,MO 740 W,Columbia,Missouri,United States
0060101612,CST EIGHTH ST,CST WILKES BLVD,Columbia,Missouri,United States
0060085410,CST DERBY RIDGE DR,CST TYPHOON CT,Columbia,Missouri,United States
0060101684,CST BLUE RIDGE,CST NORTHLAND,Columbia,Missouri,United States
0060101683,CST HICKMAN AVE,CST FOURTH ST,Columbia,Missouri,United States
0060104579,CRD OLD PLANK RD,CRD CAMPUS DR,Columbia,Missouri,United States
0060104656,CRD WATERCRESS CIR,CRD BULRUSH DR,Columbia,Missouri,United States
0060086700,CST JUNIPER CIR,CST JUNIPER DR,Columbia,Missouri,United States
0060087474,CST VAWTER SCHOOL RD,CST SPRING CREEK RD,Columbia,Missouri,United States
0060094368,CST PAQUIN ST,PVT WC6,Columbia,Missouri,United States
0060104655,CRD OREAR RD,CRD HILLVIEW DR,Columbia,Missouri,United States
0060104698,CST GILLESPIE BRIDGE,CRD LONGVIEW DR,Columbia,Missouri,United States
0060072236,CST ROCK QUARRY RD,MO 163,Columbia,Missouri,United States
0060088810,CST ROLLING ROCK,CST ROCK QUARRY,Columbia,Missouri,United States
0060088812,CST FORUM BLVD,CST MKT TRAIL,Columbia,Missouri,United States
0060088827,CST TEXAS AVE,MO 163,Columbia,Missouri,United States
0060097139,CST BRICKTON RD,CST TRIMBLE RD,Columbia,Missouri,United States
0060097118,CST DELMAR CT,CST HARBOR PARK DR,Columbia,Missouri,United States
0060109418,CST FAIRVIEW,CST WORLEY,Columbia,Missouri,United States
0060098309,CST VANDIVER DR,CST ALLEN ST,Columbia,Missouri,United States
0060108300,CST UNIVERSITY AVE,CST MATTHEW,Columbia,Missouri,United States
0060091995,CST VAWTER SCHOOL RD,CST SPRING CREEK RD,Columbia,Missouri,United States
0060100002,CST CURTIS AVE,CST BURNAM AVE E,Columbia,Missouri,United States
0060110429,CST GARTH AVE,CST BEAR CREEK,Columbia,Missouri,United States
0060110438,CRD OAKLAND CHURCH,CST BUCKINGHAM SQUARE,Columbia,Missouri,United States
0060109451,CST PRESCOTT DR,CST SANTA ROSA CT,Columbia,Missouri,United States
0060112967,CST NIFONG BLVD,CST BEARFIELD,Columbia,Missouri,United States
0060113146,CST VANDIVER,CST WESTFALLS,Columbia,Missouri,United States
0060113180,CST GRINDSTONE PKWY,CST ROCK QUARRY,Columbia,Missouri,United States
0060101586,PVT HOSPITAL DR,CST MONK DR,Columbia,Missouri,United States
0060101611,CST STARKE,US 63,Columbia,Missouri,United States
0060101631,CST WILKES,CST EIGHTH ST,Columbia,Missouri,United States
0060101655,CST SOUTHAMPTON DR,CST JOHN GARRY DR,Columbia,Missouri,United States
0060111030,CST FOURTH,CST PECAN,Columbia,Missouri,United States
0060112944,CST EIGHTH ST,CST WILKES,Columbia,Missouri,United States
0060113143,CST CRABAPPLE LN,CST HODGSDON MILL,Columbia,Missouri,United States
0060113205,CST IRMA DR,CST KELSEY DR,Columbia,Missouri,United States
0060112896,PVT MONK DR,PVT HOSPITAL DR,Columbia,Missouri,United States
0060113133,CST WOOD HILL RD,CST RIDGEFIELD RD,Columbia,Missouri,United States
0060113144,CST BLUE RIDGE,CST NORTHLAND,Columbia,Missouri,United States
0060113150,CST CREEKFRONT WAY,CST VAUTER SCHOOL,Columbia,Missouri,United States
0060113185,CST RAIN FOREST PKWY,CST CROCODILE DR,Columbia,Missouri,United States
0060103548,CRD MT ZION CHURCH RD,CRD HECHT RD,Columbia,Missouri,United States
0060116617,CST TENTH ST,CST PARK,Columbia,Missouri,United States
0060081720,CST FORUM,CST KATY PKWY,Columbia,Missouri,United States
0060097128,CST HINKSON CREEK RD,CRD WYATT LN,Columbia,Missouri,United States
0060097158,CST BERNADETTE DR,CST KNIPP DR,Columbia,Missouri,United States
0060116146,CST ROLLING ROCK DR,CST ROCK QUARRY RD,Columbia,Missouri,United States
0060116613,CST OLD HWY 63,CST HILLSIDE,Columbia,Missouri,United States
0060107229,CST ST CHARLES RD,CST BULL RUN RD,Columbia,Missouri,United States
0060107230,CST QUARRY PARK DR,CST VILLAGE PARK DR,Columbia,Missouri,United States
0060083703,CRD CREASY SPRINGS RD,CRD PRAIRIE VIEW DR,Columbia,Missouri,United States
0060116619,CST SUNSET DR,CST HICKORY HILL,Columbia,Missouri,United States
0060098301,CST LINCOLN DR,CST MCBAINE AVE,Columbia,Missouri,United States
0060117662,CRD GOLF BLVD,CST ST CHARLES RD,Columbia,Missouri,United States
0060109419,CRD OLD PLANK RD,CST FORUM BLVD,Columbia,Missouri,United States
0060109478,CST LINCOLN,CST MCBAINE,Columbia,Missouri,United States
0060085408,CST VANDIVER DR,CST WESTFALL,Columbia,Missouri,United States
0060109427,CST WALNUT,CST OLD HWY 63,Columbia,Missouri,United States
0060109455,CST WORLEY ST,CST MCBAINE AVE,Columbia,Missouri,United States
0060110656,CST ROLLINS ST,CST HITT ST,Columbia,Missouri,United States
0060124551,CST FAIRVIEW,CST BROADWAY,Columbia,Missouri,United States
0060112900,CST MARYLAND AVE,PVT HOSPITAL DR E,Columbia,Missouri,United States
0060112946,CST ROGERS ST,CST EIGHTH ST,Columbia,Missouri,United States
0060112966,CST SOUTHAMPTON,CST EXECUTIVE,Columbia,Missouri,United States
0060124598,PP STADIUM BLVD PKLT,CST STADIUM BLVD,Columbia,Missouri,United States
0060124617,CST SCOTT BLVD,CST GEORGETOWN,Columbia,Missouri,United States
0060101692,CST SEVENTH ST,CST WILKES BLVD,Columbia,Missouri,United States
0060112960,CST CARIBOU DR,UNKNOWN,Columbia,Missouri,United States
0060113176,CST HATHMAN,LP 70,Columbia,Missouri,United States
0060113191,CST CHAPEL HILL,CST CHAPEL PLAZA,Columbia,Missouri,United States
0060122480,CRD SINCLAIR RD,CST MUIRFIELD DR,Columbia,Missouri,United States
0060127275,CST RICHLAND RD,CST ST CHARLES RD,Columbia,Missouri,United States
0060116618,CST SINCLAIR ST,CST NIFONG BLVD,Columbia,Missouri,United States
0060127477,CST BRUSHWOOD LAKE,CST SCOTT BLVD,Columbia,Missouri,United States
0060091965,CST TRIMBLE,CST BRICKTON,Columbia,Missouri,United States
0060104654,CRD KETTERER RD,CRD BUCK RD,Columbia,Missouri,United States
0060116609,CST GREEN MEADOWS,CST MONCLAIR LN,Columbia,Missouri,United States
0060092752,CST FORUM,CST MILLS,Columbia,Missouri,United States
0060128423,PP WORLEY ST,CST CLAUDELL,Columbia,Missouri,United States
0060127266,CST BERNADETTE DR,CST WORLEY ST E,Columbia,Missouri,United States
0060126580,CST CHAPEL HILL RD,CST CHAPEL PLZ,Columbia,Missouri,United States
0060126602,CST FAIRVIEW RD,CST ASH ST W,Columbia,Missouri,United States
0060097123,CST MARYGENE ST,CST CLINTON DR,Columbia,Missouri,United States
0060097165,CST SOUTHAMPTON,CST EXECUTIVE DR,Columbia,Missouri,United States
0060109458,CST SILVEY ST,CST WORLEY ST,Columbia,Missouri,United States
0060134188,CST 6TH ST,CST STEWART RD,Columbia,Missouri,United States
0060133469,CST BERNADETTE DR,CST KNIPP DR,Columbia,Missouri,United States
0060135671,CST MCBAINE,CST LINCOLN,Columbia,Missouri,United States
0060135801,CST PANORAMA,CST PROVIDENCE,Columbia,Missouri,United States
0060124596,CST CEDAR LAKE,CST JOHN GARRY,Columbia,Missouri,United States
0060124547,CST SOUTHHAMPTON,CST BRANDON WOODS,Columbia,Missouri,United States
0060124552,CST VANDIVER,CST CORPORATE,Columbia,Missouri,United States
0060124567,CST VANDIVER,CST BASS PRO,Columbia,Missouri,United States
0060135804,CST PRIMROSE,CST IRIS,Columbia,Missouri,United States
0060126344,CST SIXTH ST,CST STEWART W,Columbia,Missouri,United States
0060127256,CST ROLLING ROCK,CST ROCK QUARRY,Columbia,Missouri,United States
0060127292,CST EIGHTH,CST ROGERS,Columbia,Missouri,United States
0060140143,CST BROWN STATION RD,CST BROWN STATION RD N,Columbia,Missouri,United States
0060140986,CRD SHARIDAN DR,CRD HELLER DR,Columbia,Missouri,United States
0060104694,CST FAIRVIEW RD,CST WORLEY ST W,Columbia,Missouri,United States
0060139722,CRD PRATHERSVILLE RD,CRD WAGON TRAIL RD,Columbia,Missouri,United States
0060142576,CRD OLD MILL CREEK RD,RT KK,Columbia,Missouri,United States
0060134187,PVT MISSOURI AVE,CST ROLLINS ST,Columbia,Missouri,United States
0060109474,CST WILKES,CST PANNELL,Columbia,Missouri,United States
0060122310,PVT MONK DR,CST STADIUM BLVD W,Columbia,Missouri,United States
0060111012,CST WORLEY ST,CST ALEXANDER ST,Columbia,Missouri,United States
0060139058,CST ELLETA BLVD,UNKNOWN,Columbia,Missouri,United States
0060124573,CST BROWN SCHOOL,CST OAKLAND,Columbia,Missouri,United States
0060140121,CST VANDIVER DR,CST OAKLAND GRAVEL RD,Columbia,Missouri,United States
0060112959,CST JUNIPER DR,CST JUNIPER CIR,Columbia,Missouri,United States
0060113165,CST GREEN MEADOWS RD,CST GRAY OAK DR,Columbia,Missouri,United States
0060140137,CST GLENOVER CT,CST HANOVER,Columbia,Missouri,United States
0060140144,CST BROWN STATION,UNKNOWN,Columbia,Missouri,United States
0060141974,CRD CRUMP LN,PP CRUMP LN,Columbia,Missouri,United States
0060140987,CRD PINEHURST LN,CST LAKEWOOD RD N,Columbia,Missouri,United States
0060133438,CST BUTTONWOOD,CST COOPER,Columbia,Missouri,United States
0060122489,CST VANDIVER DR,UNKNOWN,Columbia,Missouri,United States
0060135669,CST GARTH AVE,CST BEAR CREEK BRIDGE,Columbia,Missouri,United States
0060135679,CST BERNADETTE DR,CST KNIPP DR,Columbia,Missouri,United States
0060127237,CST GARTH,CST THIRD AVE,Columbia,Missouri,United States
0060127272,CST OLD HWY 63,CST CHINABERRY,Columbia,Missouri,United States
0060128397,CST VANDIVER,CST OAKLAND GRAVEL,Columbia,Missouri,United States
0060140123,CST ROCK QUARRY,CST TELLURIDE,Columbia,Missouri,United States
0060133411,CRD GILLESPIE BRIDGE RD,CST KENDALLWOOD DR,Columbia,Missouri,United States
0060133413,CST WILKES,CST EIGHTH,Columbia,Missouri,United States
0060140119,CST MARTHA,CST FAIR HAVEN,Columbia,Missouri,United States
0060013573,CST ROLLINS ST,CST HITT,Columbia,Missouri,United States
0060014526,CST ROSS ST,UNKNOWN,Columbia,Missouri,United States
0060016020,CST BERNADETTE DR,CST FAIRVIEW AVE,Columbia,Missouri,United States
0060017663,CST ROGER I WILSON MEMORIAL DR,CST PRATHESVILLE RD,Columbia,Missouri,United States
0060017689,CST ST CHARLES,CST FREEDOM,Columbia,Missouri,United States
0060019244,CRD OAKLAND GRAVEL RD,CRD PRATHERSVILLE RD,Columbia,Missouri,United States
0060022098,CST WHITE OAK LN,CST PLANTER,Columbia,Missouri,United States
0060026063,CST CHURCHILL,CST BEARFIELD,Columbia,Missouri,United States
0060027660,CST DERBY RIDGE,CST HIGH QUEST,Columbia,Missouri,United States
0060028959,CST HATHMAN PL,RT B,Columbia,Missouri,United States
0060031839,CST RALEIGH DR,CST CITADEL DR,Columbia,Missouri,United States
0060031867,CST RICE RD,CST SHAMROCK DR,Columbia,Missouri,United States
0060034099,CST 6TH ST,CST ELM ST,Columbia,Missouri,United States
0060035904,CST BERNADETTE DR,CST FAIRVIEW RD N,Columbia,Missouri,United States
0060035986,CST ORCHARD LN,CST MCKEE ST,Columbia,Missouri,United States
0060040075,CST FORUM PLAZA,CST CHAPEL PLAZA CT,Columbia,Missouri,United States
0060044198,PVT HOSPITAL DR,PVT COLLEGE AVE,Columbia,Missouri,United States
0060047095,CST SINCLAIR,CST NIFONG,Columbia,Missouri,United States
0060047233,CST WILKES,CST EIGHTH,Columbia,Missouri,United States
0060047234,CST JUNIPER CIR,CST JUNIPER DR,Columbia,Missouri,United States
0060047952,CRD LOUISVILLE RD,CRD MILLBROOK DR,Columbia,Missouri,United States
0060052527,CST CHAPEL PLAZA,CST CHAPEL HILL,Columbia,Missouri,United States
0060054052,CST RAIN FOREST PKWY,CST WHITE TIGER ST,Columbia,Missouri,United States
0060058202,CST BLACKFOOT RD,PP BLACKFOOT RD,Columbia,Missouri,United States
0060059887,CST HERIFORD,CST BURLINGTON,Columbia,Missouri,United States
0060062074,CRD ONEAL RD,CRD FENTON RD,Columbia,Missouri,United States
0060068385,CST CAPEN PARK,PVT SURPLUS PROPERTY,Columbia,Missouri,United States
0060080370,CST OLD HWY 63,CST WALNUT ST E,Columbia,Missouri,United States
0060080383,CST LINCOLN DR,CST OAK ST,Columbia,Missouri,United States
0060080391,CST NICK CT,CST MCKEE ST,Columbia,Missouri,United States
0060081657,CST OAKLAND GRAVEL,CST VANDIVER DR,Columbia,Missouri,United States
0060085406,PP BLACKFOOT RD,CST BLACKFOOT RD,Columbia,Missouri,United States
0060085413,CST WALNUT,CST SEVENTH,Columbia,Missouri,United States
0060086649,CST BROWN STATION,CST JENNE LN,Columbia,Missouri,United States
0060086677,CST CHAPEL HILL RD,CST GRANT LN,Columbia,Missouri,United States
0060087032,PVT MONK DR,CST HOSPITAL DR E,Columbia,Missouri,United States
0060087470,CST ROGERS,CST EIGHTH,Columbia,Missouri,United States
0060088835,CST BETHEL,CST SOUTHHAMPTON,Columbia,Missouri,United States
0060098319,CST MCALESTER,CST CHARLES,Columbia,Missouri,United States
0060098332,CST ROCK QUARRY,CST SUN CT,Columbia,Missouri,United States
0060100443,PVT EAST CAMPUS LOOP,CST CAMPUS DR,Columbia,Missouri,United States
0060100447,CST MARYLAND AVE,PVT HOSPITAL AVE E,Columbia,Missouri,United States
0060101680,CST ASH ST,CST MCBAINE AVE,Columbia,Missouri,United States
0060104985,CST ST CHARLES RD,CST FRANK STANTON RD,Columbia,Missouri,United States
0060104987,CRD DRISKILL RD,CRD YEAGER RD,Columbia,Missouri,United States
0060110428,CST GREEN MEADOWS,CST CARTER,Columbia,Missouri,United States
0060112968,CST NIFONG BLVD,CST ROCKMAN,Columbia,Missouri,United States
0060113153,CST NIFONG,CST BAURICHTER,Columbia,Missouri,United States
0060113163,CST WILKES BLVD,CST HICKORY ST,Columbia,Missouri,United States
0060113177,CST CONLEY RD,CST BRICKTON RD,Columbia,Missouri,United States
0060113208,CST CLARK LN,CST WOODLAND SPRINGS,Columbia,Missouri,United States
0060115636,CST HWY 63 OLD,CST HINKSON AVE,Columbia,Missouri,United States
0060115640,CST TENTH ST,CST ROGERS,Columbia,Missouri,United States
0060117663,CST TELLURIDE LN,CST ROCK QUARRY RD,Columbia,Missouri,United States
0060124555,CST GREEN MEADOWS,CST GRAY OAK DR,Columbia,Missouri,United States
0060124779,CST ASHLAND RD,CST BURCH DR W,Columbia,Missouri,United States
0060127239,CST TENTH,ALY ALLEY,Columbia,Missouri,United States
0060128399,CST FOURTH AVE,CST PROVIDENCE,Columbia,Missouri,United States
0060133446,CST BERNADETTE DR,CST KNIPP DR,Columbia,Missouri,United States
0060134189,CST HITT ST,CST ROLLINS ST W,Columbia,Missouri,United States
0060140120,CST OLD PLANK,CST TESSA WAY,Columbia,Missouri,United States
0060142574,CRD GIBBS RD,CST I - 70 DR,Columbia,Missouri,United States
1060019926,CST 1615 COUNTRYSIDE LN,CST WHITE GATE DR E,Columbia,Missouri,United States
0070013770,CST GARTH AVE,CST FOREST AVE,Columbia,Missouri,United States
0070013764,CST WEST BLVD,CST ARCH ST,Columbia,Missouri,United States
0070015127,CST 7TH ST,CST 7TH,Columbia,Missouri,United States
0070013760,CST PONDEROSA ST,CST NORTHAMPTON DR,Columbia,Missouri,United States
0070013792,CST CHAPEL HILL RD,CST CHAPEL HILL CT,Columbia,Missouri,United States
0070014809,CST FAIRVIEW RD,CST ASH ST,Columbia,Missouri,United States
0070014818,CST ASH ST,CST MCBAINE ST,Columbia,Missouri,United States
0070015209,CST FORUM BLVD,CST MILLS DR,Columbia,Missouri,United States
0070013793,PP BROADWAY PKLT,CST GARY ST,Columbia,Missouri,United States
0070015196,CST WORLEY,CST FAIRVIEW,Columbia,Missouri,United States
0070013759,CST VANDIVER DR,CST BASS PRO DR N,Columbia,Missouri,United States
0070016996,CST CHAPEL HILL,CST CHAPEL PLAZA,Columbia,Missouri,United States
0070016973,CST UNIVERSITY AVE,CST MATHEWS,Columbia,Missouri,United States
0070014810,CST LIMESTONE AVE,CST MARBLE CEDARS DR,Columbia,Missouri,United States
0070014823,CST ROCK QUARRY,CST GRINDSTONE PKWY,Columbia,Missouri,United States
0070018154,CST WALNUT ST,CST OLD HWY 63 N,Columbia,Missouri,United States
0070015197,CST FORUM BLVD,CST MKT TRAIL,Columbia,Missouri,United States
0070018586,CST WORLEY,CST FAIRVIEW,Columbia,Missouri,United States
0070018150,CST FIFTH ST,CST WALNUT ST E,Columbia,Missouri,United States
0070019621,CRD LENOIR ST,CST NEW HAVEN,Columbia,Missouri,United States
0070015125,CST ST CHARLES RD,CST RICHLAND,Columbia,Missouri,United States
0070016981,CST MARYLAND AVE,PVT HOSPITAL DR,Columbia,Missouri,United States
0070016983,PVT MONK DR,MO 740,Columbia,Missouri,United States
0070017005,CST NIFONG,CST BEARFIELD,Columbia,Missouri,United States
0070018565,CST CROW CT,CST ANTELOPE ST,Columbia,Missouri,United States
0070025044,ALY HITT ST,CST HITT ST,Columbia,Missouri,United States
0070025047,CST BOLD RULER CT,CST DERBY RIDGE,Columbia,Missouri,United States
0070025521,CST FAIRVIEW RD,CST WORLEY ST W,Columbia,Missouri,United States
0070025540,CST HERMITAGE,CST HIGH OAKS CT,Columbia,Missouri,United States
0070020227,CRD GILLESPIE BRIDGE RD,CST LIMESTON AVE,Columbia,Missouri,United States
0070026182,CST HITT ST,CST ROLLINS,Columbia,Missouri,United States
0070026219,CST SANDFORD ST,CST TURNER,Columbia,Missouri,United States
0070026234,CST BARBERRY,CST MAYBERRY,Columbia,Missouri,United States
0070026220,PVT WATSON PL,PVT WOODSON,Columbia,Missouri,United States
0070028735,CST EIGHTH ST,CST PARK AVE,Columbia,Missouri,United States
0070026207,CST ASHLAND RD,PVT BURCH,Columbia,Missouri,United States
0070026223,CST CONLEY AVE,PVT MISSOURI,Columbia,Missouri,United States
0070026537,CST OLD PLANK RD,CST BETHEL CHURCH RD,Columbia,Missouri,United States
0070026519,CST ROSS,CST WILLIAM ST S,Columbia,Missouri,United States
0070029788,CST FAIRVIEW RD,CST WORLEY ST,Columbia,Missouri,United States
0070029824,CST DERBY RIDGE,CST SMILEY,Columbia,Missouri,United States
0070029835,CST FORUM BLVD,CST MILLS DR,Columbia,Missouri,United States
0070029764,CST ROCK QUARRY,CST SCARBOROUGH,Columbia,Missouri,United States
0070028948,CST BUTTONWOOD,CST COOPER,Columbia,Missouri,United States
0070029836,CST OLD HWY 63,CST VALLEY VIEW DR,Columbia,Missouri,United States
0070028951,CST ASH ST,CST HEATHER ST,Columbia,Missouri,United States
0070028949,CST ROCK QUARRY RD,CST ROLLING ROCK,Columbia,Missouri,United States
0070030161,CRD CALVERT HILL RD,CRD GALLUP MILL DR,Columbia,Missouri,United States
0070029147,CRD KENDALWOOD DR,CRD GRANDVIEW CIR,Columbia,Missouri,United States
0070029811,CST HINKSON AVE,UNKNOWN,Columbia,Missouri,United States
0070026218,CST SIXTH ST,PP LOT RC-4,Columbia,Missouri,United States
0070026252,CST SILVEY ST,CST SMITHTON RIDGE,Columbia,Missouri,United States
0070026259,CST CEDAR LAKE DR,CST BETHEL ST,Columbia,Missouri,United States
0070026184,CST NINTH ST,CST UNIVERSITY,Columbia,Missouri,United States
0070026227,CST CLARK LN,CST GODAS DR,Columbia,Missouri,United States
0070036361,CST ST CHARLES,CST TOWER RD,Columbia,Missouri,United States
0070036362,CST KEENE ST,CST WINGATE CT,Columbia,Missouri,United States
0070036283,CST OLD HWY 63,CST HINKSON CREEK,Columbia,Missouri,United States
0070036314,CST HOLLOW RIDGE CT,CST SWEETWATER DR,Columbia,Missouri,United States
0070036335,CST EIGHTH ST,CST HICKMAN ST,Columbia,Missouri,United States
0070036355,CST WALNUT ST,CST OLD HWY 63 N,Columbia,Missouri,United States
0070036369,CST GREEN MEADOWS,CST FORUM,Columbia,Missouri,United States
0070038782,CST CURTIS AVE,CST KENTUCKY,Columbia,Missouri,United States
0070037031,CST WALES DR,CST STRAWN,Columbia,Missouri,United States
0070038790,CST HITT ST,PVT VAG DR,Columbia,Missouri,United States
0070038878,CST LYNN ST,CST MCBAINE AVE,Columbia,Missouri,United States
0070038898,CST CLIFF DR,CST ANNE ST S,Columbia,Missouri,United States
0070029367,CRD OLD PLANK RD,RT K,Columbia,Missouri,United States
0070036341,CST PRESCOTT,CST NORTHAMPTON,Columbia,Missouri,United States
0070029366,CRD OLD PLANK RD,CRD MONT DR,Columbia,Missouri,United States
0070029782,CST BEARFIELD,CST TEMPE CT,Columbia,Missouri,United States
0070029817,CST OAKLAND,CST HOLLY,Columbia,Missouri,United States
0070040515,CST BROADWAY,UNKNOWN,Columbia,Missouri,United States
0070040519,CST FORUM,CST WOODRAIL AVE,Columbia,Missouri,United States
0070030160,CRD LAKE OF THE WOODS RD,CRD LAKELAND DR,Columbia,Missouri,United States
0070038875,CST WALNUT,CST EIGHT,Columbia,Missouri,United States
0070040518,CST GREEN MEADOWS RD,CST GRAY OAK,Columbia,Missouri,United States
0070040517,CRD OAKLAND GRAVEL RD,CST GRIZZLY CT,Columbia,Missouri,United States
0070043097,CST BALLENGER LN,CST BALLENGER PL,Columbia,Missouri,United States
0070044509,CST BLUE RIDGE,CST GREENRIDGE,Columbia,Missouri,United States
0070036279,CST REDWING,UNKNOWN,Columbia,Missouri,United States
0070036295,CST VANDIVER DR,MO 163,Columbia,Missouri,United States
0070046897,CST CHAPEL HILL,CST CORONA,Columbia,Missouri,United States
0070046272,CST BRICKTON RD,CST BROADWAY E,Columbia,Missouri,United States
0070047317,CST MARYLAND AVE,PVT HOSPITAL DR,Columbia,Missouri,United States
0070044511,CST DERBY RIDGE,CRD BROWN SCHOOL RD,Columbia,Missouri,United States
0070036319,CST FORUM BLVD,CST MILLS DR,Columbia,Missouri,United States
0070044512,CST GARTH AVE,CST FOURTH AVE,Columbia,Missouri,United States
0070047326,PVT MONK DR,MO 740,Columbia,Missouri,United States
0070047822,CST FORUM BLVD,CST FORUM PLAZA DR,Columbia,Missouri,United States
0070047878,CST CUNNINGHAM RD,CST CHAPEL HILL RD,Columbia,Missouri,United States
0070047873,CST EIGHTH ST,CST PARK,Columbia,Missouri,United States
